master_id	canonical_name	canonical_reading	old_names	alternative_names	prefecture	address	coordinates	main_deity_ids	secondary_deity_ids	related_clan_ids	shrine_rank_ancient	shrine_rank_modern	founding_year_estimated	founding_legend	notes	verified_status	verification_dimension	verified_at	verified_by	verification_source	coordinates_accuracy	coordinates_source	coordinates_verified_at	visualization_confidence	coordinates_source_url	coordinates_note
SHR-1096	若狭姫神社	わかさひめじんじゃ	-	若狭国二宮|下社	福井県	小浜市遠敷65-41		DEI-088	-	-	式内社(名神大社)|若狭国二宮	国幣中社|別表神社	養老5年(721)	養老5年に若狭彦神社の后神・豊玉姫命を祀る下社として創建されたと伝わる。	若狭国二宮。若狭彦神社(SHR-1015、上社)と一対の下社で、両社あわせて「若狭一の宮」とも。豊玉姫を祀る安産・育児の神。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・要検証)						
SHR-1097	素盞鳴神社	すさのおじんじゃ	天王社|戸手天王社	備後国一宮|蘇民将来伝承地	広島県	福山市新市町戸手1-1		DEI-002	-	-	備後国一宮	県社	不明(古代)	蘇民将来の説話の地とされ、武塔神(=素戔嗚尊)が一夜の宿を求め蘇民将来に茅の輪を授けたとの伝承を持つ。	備後国一宮(吉備津神社 SHR-073 と並ぶ論社)。『備後国風土記』逸文の蘇民将来説話発祥地。茅の輪くぐり発祥地として知られる。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・要検証)						
SHR-1098	波上宮	なみのうえぐう	波上山熊野権現	琉球国新一宮|なんみんさん	沖縄県	那覇市若狭1-25-11		DEI-006	-	-	-	官幣小社|別表神社	不明(琉球古代、熊野権現勧請)	那覇港を望む断崖の上に鎮座し、琉球王朝の崇敬を集めた熊野権現で、伊弉冉尊・速玉男命・事解男命を祀る。	琉球八社の筆頭・新一の宮。沖縄を代表する神社で熊野権現の勧請。配祀の速玉男命・事解男命は未マスター化。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・要検証)						
SHR-1099	太宰府天満宮	だざいふてんまんぐう	安楽寺天満宮	天神総本宮|菅公聖蹟	福岡県	太宰府市宰府4-7-1		DEI-501	-	-	-	官幣中社|別表神社	919(延喜19年、社殿造営)	菅原道真が大宰府で薨去した墓所に祠を建てたのが起源と伝わり、919年に勅命で社殿が造営された。北野天満宮とともに全国天満宮の総本社。	北野天満宮(SHR-319)と並ぶ天満宮総本宮。菅公聖蹟二十五拝の第一。明治以前は安楽寺天満宮として神仏習合。境内末社(SHR-943)・観世音寺鎮守(SHR-944)は別途登録済だが本社が未登録だった。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・要検証)						
SHR-1100	國領神社	こくりょうじんじゃ	-	千年の藤のお宮	東京都	調布市国領町1-7-1		DEI-008	DEI-501	-	-	-	不明(中世)	国領地区の鎮守として神産巣日神を祀り、樹齢約500年と伝わる藤の老木「千年乃藤」を御神木とする。	「千年の藤のお宮」の通称。樹齢約500年・幹回り約4mの藤の御神木(調布市指定天然記念物)。昭和38年に第六天神社と杉森神社が合祀された。配祀に菅原道真。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・要検証)						
SHR-1101	布多天神社	ふだてんじんしゃ	-	布田五宿の総鎮守	東京都	調布市調布ヶ丘1-8-1		DEI-020|DEI-501	-	-	式内社	-	不明(伝・垂仁朝)	垂仁天皇の御代の創建と伝わる古社で、後に菅原道真を併祀し布田五宿(調布)の総鎮守となった。	式内社(多磨郡布多天神社)。布田五宿(国領・下布田・上布田・上石原・下石原)の総鎮守。少彦名命を主祭神に菅原道真を配祀。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・要検証)						
SHR-1102	水天宮(東京)	すいてんぐう	-	東京水天宮	東京都	中央区日本橋蠣殻町2-4-1		DEI-304	DEI-525	-	-	別表神社	1818(文政元年、有馬家上屋敷遷座)	久留米藩有馬家が文政元年に久留米水天宮の分霊を江戸藩邸に勧請、明治5年に現在地に遷座した。安産・子授けの全国的信仰を集める。	全国水天宮の関東中心社(本社は久留米水天宮)。安産・子授け・水難除けの信仰。主祭神に天之御中主神、相殿に安徳天皇・建礼門院・二位の尼(後二者は未マスター化)。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1103	小網神社	こあみじんじゃ	万福庵|稲荷大明神	東京銭洗弁天|強運厄除の神	東京都	中央区日本橋小網町16-23		DEI-032	-	-	-	-	文正元年(1466)	文正元年に万福庵の庵主が霊夢を見て稲荷神を祀ったのが起源と伝わる。第二次大戦時に氏子・崇敬者の戦死者がゼロだったとされ「強運厄除」の信仰を集める。	「東京銭洗弁天」「強運厄除の神」として近年信仰急増。総檜造の本殿・拝殿は中央区都市部に残る貴重な戦前木造神社建築。日本橋七福神の福禄寿・弁財天。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1104	福徳神社	ふくとくじんじゃ	福徳稲荷	芽吹稲荷	東京都	中央区日本橋室町2-4-14		DEI-032	-	-	-	-	不明(貞観年間859-877、伝)	貞観年間に武蔵野の村落に祀られたのが起源と伝わり、徳川家康・秀忠が崇敬し「福徳」の社号を贈った。後に「芽吹稲荷」とも称された。	「芽吹稲荷」の通称。徳川将軍家の崇敬。江戸期に富くじ興行が幕府公認だった社の一。日本橋・COREDO室町の再開発で平成26年(2014)に再興。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1105	波除稲荷神社	なみよけいなりじんじゃ	-	波除さま	東京都	中央区築地6-20-37		DEI-032	-	-	-	-	万治2年(1659)	築地の海を埋め立てる際に波風が止まらず難工事に苦しんでいた折、海中に漂着した稲荷大神の御神体を祀ったところ風浪が静まったとの伝承を持つ。	築地市場の守り神。本殿に大獅子・お歯黒獅子(高さ約2.4m)の獅子頭を備える。例大祭「つきじ獅子祭」で著名。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1106	住吉神社(佃)	すみよしじんじゃ	-	佃住吉|佃島総鎮守	東京都	中央区佃1-1-14		DEI-164|DEI-165|DEI-166|DEI-183	-	-	-	郷社	正保3年(1646)	摂津国佃村(現大阪西淀川)から徳川家康の招致で江戸に移住した漁民が、本国の住吉神社の分霊を奉斎して佃島に創建した。	摂津国住吉大社(SHR-015)の分霊。佃島・月島の総鎮守。例大祭は3年に一度の本祭で八角神輿を出す。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1107	浅草神社	あさくさじんじゃ	三社権現|三社明神	三社様	東京都	台東区浅草2-3-1		-	DEI-001	-	-	郷社|別表神社	大化元年(645、浅草寺起源)/正保2年(1645、現社殿造営)	飛鳥末期、檜前浜成・竹成兄弟が隅田川で観音像を網にすくい、土師真中知が観音堂を建てて祀ったのが浅草寺の起源で、後にこの三人を神として祀ったのが当社の起源と伝わる。	「三社様」の通称。江戸三大祭の一・三社祭で著名。本殿・幣殿・拝殿は徳川家光造営(1649)で国指定重要文化財。主祭神は土師真中知命・檜前浜成命・檜前竹成命の三社様(未マスター化)、相殿に東照大権現・大国主命。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1108	鳥越神社	とりごえじんじゃ	白鳥神社|鳥越大明神	鳥越明神	東京都	台東区鳥越2-4-1		DEI-103	-	-	-	郷社|別表神社	白雉2年(651)	白雉2年(651)に日本武尊の東征の故事に倣い白鳥神社として創祀されたと伝わる。源頼義・義家父子が前九年の役で奥羽出征時に当社で戦勝祈願したことから武門の崇敬を集めた。	「鳥越明神」の通称。例大祭の千貫神輿(都内最重量級の宮神輿)で著名。江戸城築城時に天海僧正が鎮護のため重視。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1109	上野東照宮	うえのとうしょうぐう	東照社	上野権現様	東京都	台東区上野公園9-88		DEI-533	-	-	-	府社|別表神社	寛永4年(1627)/慶安4年(1651、現社殿造営)	寛永4年に藤堂高虎が江戸藩邸内に徳川家康を祀る社を造営したのが起源で、慶安4年(1651)に三代家光が現社殿(金色殿)を建立した。	徳川家康(DEI-533)・吉宗・慶喜(後二者未マスター化)を祀る。家光造営の社殿(金色殿・唐門・透塀)は国指定重要文化財。日光東照宮(SHR-1028)・芝東照宮と並ぶ江戸東照宮の代表格。	under_review	existence	2026-05-28T00:00:00	claude	deity_master接続修正(DEI-533=徳川家康)			2026-05-29T00:00:00			
SHR-1110	烏森神社	からすもりじんじゃ	烏森稲荷	烏森稲荷|江戸三森	東京都	港区新橋2-15-5		DEI-032	-	-	-	村社	天慶3年(940)	平将門の乱を平定した藤原秀郷が、当地の烏が群集する森に白狐の使いに導かれて稲荷神を勧請し、戦勝奉謝のため社を建てたとの伝承を持つ。	江戸三森(烏森・椙森・柳森)の一。新橋花柳界・新橋駅前商店街の鎮守。例大祭の千貫神輿渡御で著名。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1111	芝大神宮	しばだいじんぐう	飯倉神明宮|芝神明	関東のお伊勢様|芝神明	東京都	港区芝大門1-12-7		DEI-003|DEI-081	-	-	-	府社|別表神社	寛弘2年(1005)	寛弘2年(1005)に一条天皇の勅命で伊勢神宮の分霊を飯倉(現芝)に勧請したのが起源と伝わる。	「関東のお伊勢様」「芝神明」。文化2年(1805)の「め組の喧嘩」(大相撲・町火消)の舞台。例祭の生姜祭(だらだら祭)は11日間続く江戸三大祭の一。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1112	赤坂氷川神社	あかさかひかわじんじゃ	赤坂氷川大明神	江戸七氷川|赤坂氷川	東京都	港区赤坂6-10-12		DEI-002	DEI-001	-	-	府社|別表神社	天暦5年(951)	天暦5年(951)に武州豊島郡人見原(現赤坂)に氷川神が示現したとの伝承を持ち、徳川吉宗が享保15年(1730)に現社殿を造営した。	江戸七氷川の筆頭格。徳川吉宗造営の本殿・幣殿・拝殿が東京都指定有形文化財(空襲焼失を免れた江戸期社殿)。境内の樹齢400年大銀杏は港区天然記念物。配祀に奇稲田姫命。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1113	金王八幡宮	こんのうはちまんぐう	渋谷八幡宮	渋谷の地名由来社	東京都	渋谷区渋谷3-5-12		DEI-182	-	-	-	郷社	寛治6年(1092)	寛治6年(1092)に河崎重家(渋谷氏祖)が源義家の奥州出征(後三年の役)の戦勝に感謝し八幡神を祀ったのが起源と伝わる。渋谷氏の祖・金王丸(渋谷常光)を社名に冠する。	渋谷区の地名「渋谷」は当社を本拠とした渋谷氏に由来。源頼朝・徳川家光等の崇敬。神門と社殿は徳川家光造営の貴重な江戸初期建築。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1114	代々木八幡宮	よよぎはちまんぐう	-	代々木の杜	東京都	渋谷区代々木5-1-1		DEI-182	-	-	-	郷社|別表神社	建暦2年(1212)	建暦2年(1212)に源頼家の家臣・荒井外記智明が頼家の菩提を弔うため鎌倉鶴岡八幡宮の分霊を勧請したのが起源と伝わる。	境内から縄文時代の竪穴住居跡(代々木八幡遺跡)が発掘され、復元住居が公開。出世稲荷神社を境内社に持つ。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1115	井草八幡宮	いぐさはちまんぐう	遅野井八幡宮	遅野井|武蔵野の古社	東京都	杉並区善福寺1-33-1		DEI-182	-	-	-	郷社|別表神社	不明(伝・古代、後に八幡勧請)	縄文時代から祭祀が行われたと伝わる古社で、文治5年(1189)に源頼朝が奥州征伐の途上で戦勝祈願し、自ら松を植えたとの伝承を持つ。	武蔵野の古社で杉並区最大の神社。境内地は縄文時代の遺跡(井草八幡遺跡)。源頼朝伝承の「文治の松」。流鏑馬神事(5年に一度)で著名。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1116	品川神社	しながわじんじゃ	品川大明神|北の天王社	東京十社|北の天王	東京都	品川区北品川3-7-15		DEI-002	DEI-001	-	-	府社|別表神社	文治3年(1187)	文治3年(1187)に源頼朝が安房国洲崎神社の天比理乃咩命を勧請したのが起源で、後に二階堂貞藤が宇賀之売命を、太田道灌が素戔嗚尊を合祀した。	東京十社の一(北の天王社)。「板垣退助墓」が境内にある(国史跡)。富士塚(品川富士)は都内最大級。例大祭の北の天王祭で著名。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1117	荏原神社	えばらじんじゃ	品川貴布祢宮|南の天王社	南の天王|品川貴船	東京都	品川区北品川2-30-28		DEI-215	DEI-002	-	-	郷社	和銅2年(709)	和銅2年(709)に丹生川上神社・貴船神社から高龗神を勧請したのが起源で、長元2年(1029)に伊勢神宮から豊受姫命、長徳3年(997)に京都祇園社から牛頭天王(素戔嗚)を勧請した。	品川総鎮守。「南の天王社」として品川神社(北の天王社、SHR-1116)と対をなす。東京十社の次格。例大祭「天王祭」の海中神輿渡御(品川海中神輿)で著名。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1118	多摩川浅間神社	たまがわせんげんじんじゃ	-	-	東京都	大田区田園調布1-55-12		DEI-083	-	-	-	郷社|別表神社	文治年間(1185-1190)	文治年間に源頼朝の出陣に際し北条政子が亀甲山(現亀甲塚)で夫の身を案じ、富士山を遥拝して安全を祈ったところ、その地に冨士浅間の小祠を祀ったのが起源と伝わる。	北条政子伝承。武蔵国唯一の浅間造社殿(国登録有形文化財)。多摩川を望む高台に鎮座し富士山遥拝の聖地。境内の富士塚で著名。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1119	新田神社(大田)	にったじんじゃ	新田大明神	-	東京都	大田区矢口1-21-23		-	-	-	-	府社|別表神社	正平13年(1358)	正平13年(1358)に新田義興(新田義貞の次男)が矢口の渡しで足利方の謀殺により討死した後、地元民が義興の霊を鎮めるため当地に祀ったのが起源と伝わる。	新田義興(未マスター化)を祀る。平賀源内が源内焼の「破魔矢」を考案・奉納し、現在も破魔矢発祥の社とされる。同名の新田神社(SHR-094、薩摩国一宮)とは別社。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1120	松陰神社	しょういんじんじゃ	-	松陰先生	東京都	世田谷区若林4-35-1		-	-	-	-	府社|別表神社	明治15年(1882)	安政の大獄で刑死した吉田松陰の墓所(若林・回向院)を、明治15年(1882)に松下村塾の門人たちが整備し神社として創建した。	吉田松陰(未マスター化)を主祭神とする。境内に松下村塾(山口萩より模築)・吉田松陰墓所(国史跡)。山口県萩の松陰神社と対をなす二社の一。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1121	深川神明宮	ふかがわしんめいぐう	深川神明社	深川の地名由来社	東京都	江東区森下1-3-17		DEI-003	-	-	-	府社|別表神社	慶長元年(1596)前後	摂津国深川村出身の深川八郎右衛門が江戸開府期に当地を開拓し、自らの伊勢信仰の屋敷神として神明宮を建立したのが起源と伝わる。徳川家康が当地を「深川村」と命名する縁起となった。	「深川」の地名由来社。江東区(深川地区)最古の神社。深川七福神の寿老神を祀る。	under_review	existence	2026-05-28T00:00:00	claude	新規追加(神社庁データ取込・著名社選定・要検証)						
SHR-1122	椙森神社	すぎのもりじんじゃ	杉森稲荷	江戸三森	東京都	中央区日本橋堀留町1-10-2		DEI-032	-	-	-	村社	平安初期(伝)/天慶3年(940)再興	平安初期に当地の杉の森に稲荷神を祀ったのが起源で、天慶3年(940)平将門の乱に際し藤原秀郷が戦勝祈願したと伝わる。	江戸三森(椙森・烏森・柳森)の一。江戸時代、富くじ(寺社籤)興行が幕府公認された数少ない社の一で「富塚」が境内に現存。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1123	鷲神社(浅草)	おおとりじんじゃ	鷲大明神社	お酉様|浅草酉の市発祥	東京都	台東区千束3-18-7		DEI-603|DEI-103	-	-	-	郷社|別表神社	不明(伝・平安後期)	平安後期に当地が鷲が群集する大鳥の社として祀られたのが起源と伝わる。日本武尊の東征の故事と結びつき、勝運・開運の神として崇敬を集めた。	「お酉様」の本祠の一。江戸時代以来の浅草酉の市発祥の社で、11月の酉の市は熊手商人で賑わう江戸の風物詩。樋口一葉『たけくらべ』の舞台。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1124	今戸神社	いまどじんじゃ	今戸八幡宮	招き猫発祥の社|縁結びの神	東京都	台東区今戸1-5-22		DEI-182	DEI-565|DEI-183	-	-	村社	康平6年(1063)	康平6年(1063)に源頼義・義家父子が奥州平定(前九年の役)凱旋の際に山城国石清水八幡宮を勧請したのが起源と伝わる。	江戸末期に当地で焼かれた今戸焼の招き猫が「招き猫」発祥とされ、現代は縁結びの社として全国的に著名。沖田総司終焉の地碑(諸説あり)。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1125	小野照崎神社	おのてるさきじんじゃ	小野神社	学問の神|入谷の天神様	東京都	台東区下谷2-13-14		-	DEI-501	-	-	郷社	仁寿2年(852)	仁寿2年(852)に当地の照崎(現上野照崎)に小野篁を祀ったのが起源と伝わり、寛永寺造営に伴い現在地に遷座した。	主祭神は小野篁(未マスター化)、配祀に菅原道真(学問の神として崇敬)。境内に下谷坂本富士(国指定重要有形民俗文化財の富士塚)。俳優・芸能関係者の崇敬篤い。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1126	北野神社(春日・牛天神)	きたのじんじゃ	牛天神社	牛天神|春日北野神社	東京都	文京区春日1-5-2		DEI-501	-	-	-	郷社	元暦元年(1184)	元暦元年に源頼朝が当地で休んだ折、夢に菅原道真が現れて牛に乗って祝言を述べたことから、その地に道真を祀ったのが起源と伝わる。	「牛天神」の通称。江戸三大天神(湯島・亀戸・牛天神/もしくは平河)の一。境内の「ねがい牛」と呼ばれる撫で牛(腰掛石)で著名。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1127	阿佐ヶ谷神明宮	あさがやしんめいぐう	-	阿佐ヶ谷の伊勢様	東京都	杉並区阿佐谷北1-25-5		DEI-003	-	-	-	郷社|別表神社	不明(伝・日本武尊東征の頃)	日本武尊が東征の際に当地で休息し、戦勝祈願に伊勢神宮を遥拝したのが起源と伝わり、後にその地に神明社が建立された。	関東随一の伊勢系神社で別表神社。八難除(八方除・厄除・方位除等)の神事で全国的に著名。境内の能楽殿は都内で数少ない常設能舞台。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1128	多田神社(中野)	ただじんじゃ	多田大権現	-	東京都	中野区南台3-43-1		-	-	-	-	村社	寛治6年(1092)	寛治6年(1092)、源義家(八幡太郎)が後三年の役の戦勝報賽として、その祖先・源満仲(多田満仲)を祀る摂津国多田神社の分霊を当地に勧請したと伝わる。	摂津国多田神社(源満仲を祀る多田源氏発祥地、SHR-587)の分霊。源義家伝承。中野区南部の鎮守。祭神=源満仲ら多田源氏一族(未マスター化)。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1129	麻布氷川神社	あざぶひかわじんじゃ	麻布氷川大明神	江戸七氷川	東京都	港区元麻布1-4-23		DEI-002	DEI-001	-	-	郷社	天慶5年(942)伝	天慶5年(942)に源経基が天慶の乱を平定後に当地に氷川神を勧請したと伝わる。後に旧麻布村の総鎮守となった。	江戸七氷川の一。麻布の総鎮守。元の鎮座地は古墳上で、麻布の古地名「氷川山」の由来。配祀に奇稲田姫命・日本武尊。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1130	青山熊野神社	あおやまくまのじんじゃ	-	紀州熊野	東京都	渋谷区神宮前2-2-22		DEI-194	DEI-192|DEI-193	-	-	村社	寛永20年(1643)	寛永20年(1643)、紀州徳川家の藩邸鎮守として、紀伊国熊野三山の分霊を屋敷神として勧請したのが起源で、後に青山一帯の鎮守となった。	紀州徳川家(紀伊和歌山藩)の屋敷神由来。明治神宮外苑・神宮前一帯の鎮守。熊野三所権現(家都美御子・速玉・夫須美)を祀る。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1131	大鳥神社(目黒)	おおとりじんじゃ	-	目黒のお酉様	東京都	目黒区下目黒3-1-2		DEI-103	-	-	-	郷社|別表神社	大同元年(806)伝	大同元年(806)に当地に日本武尊の遺品が漂着し祀ったのが起源と伝わる。古くは「鳥明神」と呼ばれた。	「目黒のお酉様」。目黒区最古の神社。年三度の酉の市(東京の酉の市で珍しく三の酉まで揃う社の一)で著名。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1132	磐井神社	いわいじんじゃ	鈴森八幡|武蔵国八幡惣社	武蔵国八幡惣社	東京都	大田区大森北2-20-8		DEI-182	DEI-565|DEI-019	-	式内社	郷社	不明(伝・敏達天皇2年573)	敏達天皇2年(573)に創建されたと伝わり、貞観元年(859)に武蔵国八幡惣社に列したと続日本後紀に記される。境内の磐井の井戸が社名の由来。	延喜式内社(武蔵国荏原郡)。「武蔵国八幡惣社」を称した古社。境内に磐井の井戸(東京都旧跡)・鈴石・烏石(東京都文化財)。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1133	穴守稲荷神社	あなもりいなりじんじゃ	-	羽田の穴守さま	東京都	大田区羽田5-2-7		DEI-032	-	-	-	郷社	文化元年(1804)	文化元年(1804)に新田開発の堤防が高潮で穴が開く被害が続いたため、堤防に稲荷神を祀ったところ被害が止まったとの伝承を持つ。	旧鎮座地は現在の羽田空港敷地内。戦後GHQ強制退去で現在地に遷座。空港の守り神として航空関係者の崇敬篤い。返還されない旧大鳥居は空港内に現存。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1134	六郷神社	ろくごうじんじゃ	六郷八幡宮	六郷の八幡様	東京都	大田区東六郷3-10-18		DEI-182	-	-	-	郷社|別表神社	天喜5年(1057)伝	天喜5年(1057)に源頼義・義家父子が奥州征伐(前九年の役)の途上で当地に陣を構え、白旗を掲げて武運を祈ったところ勝利したことから、後に石清水八幡を勧請したと伝わる。	旧六郷郷(現大田区南部)の総鎮守。源頼朝寄進と伝わる神橋・梶原景時寄進の鳥居等の伝承を持つ。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1135	世田谷八幡宮	せたがやはちまんぐう	宇佐神社	-	東京都	世田谷区宮坂1-26-3		DEI-182	DEI-565|DEI-183	-	-	郷社|別表神社	寛治5年(1091)	寛治5年(1091)に源義家が後三年の役の凱旋途上で当地に滞在し、戦勝報賽として宇佐神宮(豊前)を勧請したと伝わる。	世田谷の総鎮守。江戸三大相撲(世田谷・富岡・大井)の一として、奉納相撲(東京農業大学相撲部による)で著名。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1136	牛嶋神社	うしじまじんじゃ	牛御前社	本所総鎮守|牛御前	東京都	墨田区向島1-4-5		DEI-002	-	-	-	郷社|別表神社	貞観2年(860)伝	貞観2年(860)に慈覚大師円仁が須佐之男尊を勧請したのが起源と伝わる。後に源頼朝が浮島(現向島)に渡る際に風波静まったことから篤く崇敬したとされる。	本所一帯(隅田川東岸)の総鎮守。境内の「撫で牛」(なで牛)で著名。三輪鳥居(三柱鳥居の変形)が東京都内では珍しい。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1137	三囲神社	みめぐりじんじゃ	田中稲荷	向島三囲|三井家氏神	東京都	墨田区向島2-5-17		DEI-032	-	-	-	郷社|別表神社	不明(伝・弘仁年間)/文和年間(1352-1356)再興	元は田中稲荷と呼ばれた古社で、文和年間に源慶法師が壊れた社を修繕中、土中から白狐に跨る老翁の像を掘り出し、その時白狐が三度像の周りを廻ったことから「三囲」と称されたと伝わる。	江戸期から三井家(三井財閥)の守護神。三井家の氏神。隅田川七福神の恵比寿・大黒を祀る。境内に三井グループ寄進のライオン像(旧三越本店由来)。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1138	亀戸香取神社	かめいどかとりじんじゃ	-	武道の神|スポーツ振興の神	東京都	江東区亀戸3-57-22		DEI-012	-	-	-	郷社	天智天皇4年(665)伝	天智天皇4年(665)に藤原鎌足が東国下向の際に香取神宮の経津主神を勧請したと伝わる。平将門の乱(940)で藤原秀郷が当社で戦勝祈願したとも伝わる。	「スポーツ振興の神」として武道家・運動選手の崇敬篤く、「勝守」で全国的に著名。亀戸大根の発祥地碑が境内に建つ。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1139	鐵砲洲稲荷神社	てっぽうずいなりじんじゃ	八丁堀稲荷|湊神社	江戸湊の総鎮守	東京都	中央区湊1-6-7		DEI-032	DEI-001	-	-	郷社	承和8年(841)伝	承和8年(841)に当地で疫病が蔓延した際に住民が産土神を祀ったのが起源と伝わり、後に幕府が鉄砲場を設けたことから鐵砲洲と呼ばれた。	江戸湊(現中央区東側)の総鎮守。寒中の禊神事「寒中水浴大会」(毎年1月)で全国的に著名。境内に富士塚(鐵砲洲富士)。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1140	西久保八幡神社	にしくぼはちまんじんじゃ	-	飯倉八幡	東京都	港区虎ノ門5-10-14		DEI-182	DEI-565|DEI-183	-	-	郷社	寛弘年間(1004-1012)伝	寛弘年間に源頼信が石清水八幡宮を勧請したのが起源で、後に太田道灌が江戸城築城に際し現在地に遷座したと伝わる。	港区西部の鎮守。本殿は元禄年間(江戸期)の社殿で港区登録有形文化財。江戸西部の有力古社。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
SHR-1141	千住神社	せんじゅじんじゃ	二ツ森神社|千住氷川神社	千住西の宮|千住総鎮守	東京都	足立区千住宮元町24-1		DEI-002	DEI-032	-	-	郷社|別表神社	延長4年(926)伝	延長4年(926)に当地が荒涼たる原野だった頃に氷川神を勧請し、伏見稲荷から稲荷神を併せ勧請したのが起源と伝わる。後に二社が合祀され千住の総鎮守となった。	千住の総鎮守。元は氷川神社+稲荷神社の二社で「二ツ森」と称した。江戸期に千住宿(日光街道第一宿)の鎮守として栄えた。	under_review	existence	2026-05-28T00:00:00	claude	神社庁データ取込・著名社選定Batch2・要検証						
