relation_id	source_id	source_type	relation_type	target_id	target_type	confidence_level	hypothesis_layer	temporal_scope	valid_from	valid_until	source_reference	notes
RLN-019345	SHR-225	shrine	located_near	SHR-477	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019346	SHR-225	shrine	located_near	SHR-626	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019348	SHR-225	shrine	located_near	SHR-893	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019349	SHR-254	shrine	located_near	SHR-305	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019350	SHR-254	shrine	located_near	SHR-415	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019351	SHR-254	shrine	located_near	SHR-437	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019352	SHR-254	shrine	located_near	SHR-477	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019353	SHR-254	shrine	located_near	SHR-626	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019355	SHR-254	shrine	located_near	SHR-893	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019356	SHR-305	shrine	located_near	SHR-415	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019357	SHR-305	shrine	located_near	SHR-437	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019358	SHR-305	shrine	located_near	SHR-477	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019359	SHR-305	shrine	located_near	SHR-626	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019360	SHR-305	shrine	located_near	SHR-254	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019361	SHR-305	shrine	located_near	SHR-893	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019362	SHR-415	shrine	located_near	SHR-437	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019363	SHR-415	shrine	located_near	SHR-477	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019364	SHR-415	shrine	located_near	SHR-626	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019365	SHR-415	shrine	located_near	SHR-254	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019366	SHR-415	shrine	located_near	SHR-893	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019367	SHR-437	shrine	located_near	SHR-477	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019368	SHR-437	shrine	located_near	SHR-626	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019369	SHR-437	shrine	located_near	SHR-254	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019370	SHR-437	shrine	located_near	SHR-893	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019371	SHR-477	shrine	located_near	SHR-626	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019372	SHR-477	shrine	located_near	SHR-254	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019373	SHR-477	shrine	located_near	SHR-893	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019374	SHR-626	shrine	located_near	SHR-254	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019375	SHR-626	shrine	located_near	SHR-893	shrine	B	L0	document	-	-	shrine_master pref=高知県	Sprint11 同県内拡張(top15)
RLN-019377	SHR-090	shrine	located_near	SHR-230	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019378	SHR-090	shrine	located_near	SHR-231	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019379	SHR-090	shrine	located_near	SHR-272	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019380	SHR-090	shrine	located_near	SHR-307	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019381	SHR-090	shrine	located_near	SHR-627	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019382	SHR-090	shrine	located_near	SHR-738	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019383	SHR-090	shrine	located_near	SHR-949	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019384	SHR-090	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019385	SHR-230	shrine	located_near	SHR-231	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019386	SHR-230	shrine	located_near	SHR-272	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019387	SHR-230	shrine	located_near	SHR-307	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019388	SHR-230	shrine	located_near	SHR-627	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019389	SHR-230	shrine	located_near	SHR-738	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019390	SHR-230	shrine	located_near	SHR-949	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019391	SHR-230	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019392	SHR-231	shrine	located_near	SHR-272	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019393	SHR-231	shrine	located_near	SHR-307	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019394	SHR-231	shrine	located_near	SHR-627	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019395	SHR-231	shrine	located_near	SHR-738	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019396	SHR-231	shrine	located_near	SHR-949	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019397	SHR-231	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019398	SHR-272	shrine	located_near	SHR-307	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019399	SHR-272	shrine	located_near	SHR-627	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019400	SHR-272	shrine	located_near	SHR-738	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019401	SHR-272	shrine	located_near	SHR-949	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019402	SHR-272	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019403	SHR-307	shrine	located_near	SHR-627	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019404	SHR-307	shrine	located_near	SHR-738	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019405	SHR-307	shrine	located_near	SHR-949	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019406	SHR-307	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019407	SHR-627	shrine	located_near	SHR-738	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019408	SHR-627	shrine	located_near	SHR-949	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019409	SHR-627	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019410	SHR-738	shrine	located_near	SHR-949	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019411	SHR-738	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019412	SHR-949	shrine	located_near	SHR-986	shrine	B	L0	document	-	-	shrine_master pref=佐賀県	Sprint11 同県内拡張(top15)
RLN-019413	SHR-091	shrine	located_near	SHR-234	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019414	SHR-091	shrine	located_near	SHR-256	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019415	SHR-091	shrine	located_near	SHR-308	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019416	SHR-091	shrine	located_near	SHR-417	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019417	SHR-091	shrine	located_near	SHR-441	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019418	SHR-091	shrine	located_near	SHR-542	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019419	SHR-091	shrine	located_near	SHR-543	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019420	SHR-091	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019421	SHR-091	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019422	SHR-091	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019423	SHR-234	shrine	located_near	SHR-256	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019424	SHR-234	shrine	located_near	SHR-308	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019425	SHR-234	shrine	located_near	SHR-417	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019426	SHR-234	shrine	located_near	SHR-441	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019427	SHR-234	shrine	located_near	SHR-542	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019428	SHR-234	shrine	located_near	SHR-543	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019429	SHR-234	shrine	located_near	SHR-638	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019430	SHR-234	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019431	SHR-234	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019432	SHR-234	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019433	SHR-256	shrine	located_near	SHR-308	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019434	SHR-256	shrine	located_near	SHR-417	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019435	SHR-256	shrine	located_near	SHR-441	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019436	SHR-256	shrine	located_near	SHR-542	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019437	SHR-256	shrine	located_near	SHR-543	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019438	SHR-256	shrine	located_near	SHR-638	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019439	SHR-256	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019440	SHR-256	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019441	SHR-256	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019442	SHR-308	shrine	located_near	SHR-417	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019443	SHR-308	shrine	located_near	SHR-441	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019444	SHR-308	shrine	located_near	SHR-542	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019445	SHR-308	shrine	located_near	SHR-543	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019446	SHR-308	shrine	located_near	SHR-638	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019447	SHR-308	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019448	SHR-308	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019449	SHR-308	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019450	SHR-417	shrine	located_near	SHR-441	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019451	SHR-417	shrine	located_near	SHR-542	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019452	SHR-417	shrine	located_near	SHR-543	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019453	SHR-417	shrine	located_near	SHR-638	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019454	SHR-417	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019455	SHR-417	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019456	SHR-417	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019457	SHR-441	shrine	located_near	SHR-542	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019458	SHR-441	shrine	located_near	SHR-543	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019459	SHR-441	shrine	located_near	SHR-638	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019460	SHR-441	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019461	SHR-441	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019462	SHR-441	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019463	SHR-542	shrine	located_near	SHR-543	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019464	SHR-542	shrine	located_near	SHR-638	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019465	SHR-542	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019466	SHR-542	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019467	SHR-542	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019468	SHR-543	shrine	located_near	SHR-638	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019469	SHR-543	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019470	SHR-543	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019471	SHR-543	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019472	SHR-638	shrine	located_near	SHR-642	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019473	SHR-638	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019474	SHR-638	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019475	SHR-642	shrine	located_near	SHR-725	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019476	SHR-642	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019477	SHR-725	shrine	located_near	SHR-788	shrine	B	L0	document	-	-	shrine_master pref=熊本県	Sprint11 同県内拡張(top15)
RLN-019478	SHR-092	shrine	located_near	SHR-236	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019479	SHR-092	shrine	located_near	SHR-310	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019480	SHR-092	shrine	located_near	SHR-467	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019481	SHR-092	shrine	located_near	SHR-545	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019482	SHR-092	shrine	located_near	SHR-546	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019483	SHR-092	shrine	located_near	SHR-547	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019484	SHR-092	shrine	located_near	SHR-628	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019485	SHR-092	shrine	located_near	SHR-759	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019486	SHR-092	shrine	located_near	SHR-760	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019487	SHR-092	shrine	located_near	SHR-761	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019488	SHR-092	shrine	located_near	SHR-762	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019489	SHR-092	shrine	located_near	SHR-895	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019490	SHR-236	shrine	located_near	SHR-310	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019491	SHR-236	shrine	located_near	SHR-467	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019492	SHR-236	shrine	located_near	SHR-545	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019493	SHR-236	shrine	located_near	SHR-546	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019494	SHR-236	shrine	located_near	SHR-547	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019495	SHR-236	shrine	located_near	SHR-628	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019496	SHR-236	shrine	located_near	SHR-759	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019497	SHR-236	shrine	located_near	SHR-760	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019498	SHR-236	shrine	located_near	SHR-761	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019499	SHR-236	shrine	located_near	SHR-762	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019500	SHR-236	shrine	located_near	SHR-895	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019501	SHR-310	shrine	located_near	SHR-467	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019502	SHR-310	shrine	located_near	SHR-545	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019503	SHR-310	shrine	located_near	SHR-546	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019504	SHR-310	shrine	located_near	SHR-547	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019505	SHR-310	shrine	located_near	SHR-628	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019506	SHR-310	shrine	located_near	SHR-759	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019507	SHR-310	shrine	located_near	SHR-760	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019508	SHR-310	shrine	located_near	SHR-761	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019509	SHR-310	shrine	located_near	SHR-762	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019510	SHR-310	shrine	located_near	SHR-895	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019511	SHR-467	shrine	located_near	SHR-545	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019512	SHR-467	shrine	located_near	SHR-546	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019513	SHR-467	shrine	located_near	SHR-547	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019514	SHR-467	shrine	located_near	SHR-628	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019515	SHR-467	shrine	located_near	SHR-759	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019516	SHR-467	shrine	located_near	SHR-760	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019517	SHR-467	shrine	located_near	SHR-761	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019518	SHR-467	shrine	located_near	SHR-762	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019519	SHR-467	shrine	located_near	SHR-895	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019520	SHR-545	shrine	located_near	SHR-546	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019521	SHR-545	shrine	located_near	SHR-547	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019522	SHR-545	shrine	located_near	SHR-628	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019523	SHR-545	shrine	located_near	SHR-759	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019524	SHR-545	shrine	located_near	SHR-760	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019525	SHR-545	shrine	located_near	SHR-761	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019526	SHR-545	shrine	located_near	SHR-762	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019527	SHR-545	shrine	located_near	SHR-895	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019528	SHR-546	shrine	located_near	SHR-547	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019529	SHR-546	shrine	located_near	SHR-628	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019530	SHR-546	shrine	located_near	SHR-759	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019531	SHR-546	shrine	located_near	SHR-760	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019532	SHR-546	shrine	located_near	SHR-761	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019533	SHR-546	shrine	located_near	SHR-762	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019534	SHR-546	shrine	located_near	SHR-895	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019535	SHR-547	shrine	located_near	SHR-628	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019536	SHR-547	shrine	located_near	SHR-759	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019537	SHR-547	shrine	located_near	SHR-760	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019538	SHR-547	shrine	located_near	SHR-761	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
RLN-019539	SHR-547	shrine	located_near	SHR-762	shrine	B	L0	document	-	-	shrine_master pref=宮崎県	Sprint11 同県内拡張(top15)
